id,title,overview,genres,keywords,cast,producers,release_date,runtime,production_companies,vote_average,vote_count,tagline,poster_file
6519,杰西卡·琼斯,表兄弟博和卢克·杜克，在他们引人注目的表妹黛西以及私酒贩子叔叔杰西的帮助下，努力拯救家族农场免遭哈扎德县腐败专员鲍斯·霍格的破坏。他们的努力不断让‘杜克兄弟’驾驶着他们的1969年橙色道奇挑战者跑车‘李将军号’，成功摆脱当局追捕，始终领先于这座南方小镇上愚蠢可笑的罗斯科·P·科尔特兰警长的种种伎俩。,动作|冒险|喜剧,警长|农场|比基尼|乡巴佬|私酒,Johnny Knoxville|Seann William Scott|Jessica Simpson|Willie Nelson|Burt Reynolds|M.C. Gainey|James Roday|David Koechner|Michael Weston|Nikki Griffin,Eric McLeod|Bruce Berman|Dana Goldberg|Bill Gerber,2005/8/5,104,Village Roadshow Pictures|Gerber Pictures|Warner Bros.|WV Films III,5.1,316,表兄弟。亡命之徒。刺激乡巴佬。,/posters/6519.jpg
8741,细细的红线,根据詹姆斯·琼斯的同名小说改编，《细细的红线》讲述了C连（查理连）这支陆军步枪连队一群士兵的故事。他们在惨烈的第二次世界大战瓜达尔卡纳尔岛战役中历经蜕变、饱受创伤，最终对自己有了至关重要的认知。影片呈现了他们从毫无抵抗的登陆奇袭开始，历经血腥而疲惫不堪的连场激战，直至幸存者最终撤离的全过程。肖恩·潘、尼克·诺特、伍迪·哈里森和乔治·克鲁尼等实力派演员组成的强大前线阵容，在这部萦绕心头、高度写实的影片中倾情演绎，再现了二战期间太平洋战场上军事与道德的混乱图景。,剧情|历史|战争,改编自小说|日本|第二次世界大战|战斗任务|入侵|海军陆战队|美国陆军|指挥官|太平洋|步枪|生存|丛林|步兵|钢盔|军士|太平洋岛屿|士兵|战斗|搏杀|瓜达尔卡纳尔岛|擅离职守|哲理性冲突,Sean Penn|Adrien Brody|Jim Caviezel|Ben Chaplin|George Clooney|John Cusack|Woody Harrelson|Elias Koteas|Nick Nolte|John C. Reilly,Grant Hill|George Stevens Jr.|Robert Michael Geisler|John Roberdeau|Sheila Davis Lawrence,1998/12/25,170,Fox 2000 Pictures|Phoenix Pictures|Geisler-Roberdeau,7.2,771,每个男人都在打自己的战争。,/posters/8741.jpg
49520,变身男女,戴夫是一位已婚男士，育有两个孩子，拥有一个深爱他的妻子；米奇则是一位单身汉，正处于性生活的巅峰期。某个命运之夜，当米奇和戴夫在喷泉边小便时，一道闪电击中了他们，导致两人互换了身体。,喜剧,嫉妒|机会|愿望|改变|男人改变|同事|身体互换,Olivia Wilde|Ryan Reynolds|Jason Bateman|Leslie Mann|Mircea Monroe|Alan Arkin|TJ Hassan|Gregory Itzin|Ned Schmidtke|Ming Lo,Neal H. Moritz|David Dobkin,2011/8/5,112,Universal Pictures|Original Film|Relativity Media|Big Kid Pictures,5.9,736,谁说男人不能改变？,/posters/49520.jpg
1850,月亮上的人,一部关于特立独行的前卫喜剧演员安迪·考夫曼生平与职业生涯的电影。,喜剧|剧情|爱情,演艺圈|喜剧演员|摔跤,Jim Carrey|Courtney Love|Bob Zmuda|Danny DeVito|Gerry Becker|Leslie Lyles|Greyson Erik Pendry|George Shapiro|Vincent Schiavelli|Paul Giamatti,Danny DeVito|Michael Shamberg|Stacey Sher,1999/12/22,118,Mutual Film Company,6.9,435,你好，我叫安迪，这是我的电影。,/posters/1850.jpg
524,赌场,赌博天堂——拉斯维加斯——及其黑暗的黑手党地下世界。,剧情|犯罪,扑克|药物滥用|20世纪70年代|过量服药|非法卖淫,Robert De Niro|Sharon Stone|Joe Pesci|James Woods|Don Rickles|Alan King|Kevin Pollak|Pasquale Cajano|L.Q. Jones|Dick Smothers,Barbara De Fina|Joseph P. Reidy,1995/11/22,178,Universal Pictures|Légende Entreprises|Syalis DA|De Fina-Cappa,7.8,1307,没有人能永远站在顶峰。,/posters/524.jpg
26389,来自巴黎的爱,詹姆斯·里斯在法国担任大使助理，工作体面，但他真正的热情在于一份兼职——在中情局担任一个不起眼的角色。他渴望成为一名正式特工，当得知自己将与查理·瓦克斯搭档执行任务时，简直不敢相信自己的好运。脾气暴躁、动辄开枪的查理很快让詹姆斯怀念起自己那张办公桌，但当他发现他们正在追捕的同一伙人也在追杀自己时，詹姆斯才意识到，查理或许是他唯一活下去的希望。,动作|犯罪|惊悚,巴黎|中情局|卧底|爆炸|皮条客|大使|反英雄|真相大白|法国|政客|枪支|欺骗|车祸|帮派,John Travolta|Jonathan Rhys Meyers|Kasia Smutniak|Richard Durden|Bing Yin|Amber Rose Revah|Eric Godon|François Bredon|Chems Dahmani|Sami Darr,Virginie Besson-Silla|India Osborne,2010/2/5,92,Apipoulaï|M6 Films|Canal+|TPS Star|Grive Productions|EuropaCorp|M6|W9,6.1,675,两名特工。一座城市。毫不留情。,/posters/26389.jpg
11817,刀枪不入的和尚,一位神秘且永生的西藏功夫大师，过去六十年来一直在世界各地游历，守护着古老的《终极卷轴》。他指导一位自私的街头少年学习古老而精妙的功夫技艺。,动作|喜剧|奇幻,和尚|无家可归者|注射|坠落|匕首格斗|卷轴|原力,Seann William Scott|Jaime King|Karel Roden|Chow Yun-fat|K. C. Collins|Victoria Smurfit|Marcus Jean Pirae|Mako|Roger Yuan|Sean Bell,Charles Roven|John Woo|Terence Chang|Gotham Chopra,2003/3/28,104,Metro-Goldwyn-Mayer (MGM),5.1,278,一种无法估量的力量，需要一位无与伦比的守护者。,/posters/11817.jpg
2123,我，我自己和艾琳,罗德岛州巡警查理·贝利盖茨患有多重人格障碍。其中一个人格疯狂且富有攻击性，而另一个人格则更为友善、随和。在查理丢失了自己的药物后，这两个人格都爱上了同一个名叫艾琳的女人。,喜剧,精神分裂症|前警察|片尾彩蛋|片中彩蛋,Jim Carrey|Renée Zellweger|Anthony Anderson|Robert Forster|Richard Jenkins|Zen Gesner|Mongo Brownlee|Jerod Mixon|Chris Cooper|Cam Neely,Tom Schulman|Marc S. Fischer|Bobby Farrelly|Peter Farrelly|Bradley Thomas|Charles B. Wessler|J.B. Rogers|Patrick Healy|Mark Charpentier|Clemens E. Franek|Linda Fields|Kris Meyer,2000/6/22,116,Twentieth Century Fox Film Corporation|Conundrum Entertainment,6.1,927,从温文尔雅到精神错乱。,/posters/2123.jpg
9907,动物农庄,在这部电脑动画故事中，当农场里发生混乱时，一只喧闹的公牛奥蒂斯（凯文·詹姆斯配音）挺身而出，力挽狂澜。这座谷仓里的动物们载歌载舞、尽情狂欢，但奥蒂斯严厉的父亲（山姆·艾略特配音）却一再告诫大家，在人类面前务必保持冷静。爱惹麻烦的奥蒂斯很少听从父亲的劝告；然而当农场主突然失踪、动物们陷入疯狂之际，年轻的公牛终于意识到自己必须制止这场混乱。,动画|喜剧|家庭,农民|农场|奶牛|郊狼|家庭,Courteney Cox|Kevin James|Sam Elliott|Danny Glover|Wanda Sykes|David Koechner|Andie MacDowell|Jeffrey Garcia|S. Scott Bullock|John DiMaggio,Steve Oedekerk|Nicholisa Contis|Paul Marshall|Mark Beam|Aaron Parry|Julia Pistor|Andrew Egiziano,2006/8/4,90,Paramount Pictures|Nickelodeon Movies|Paramount Animation,5.3,225,谷仓之内，尽在谷仓之中,/posters/9907.jpg
9969,圣诞大装扮,两名邻居因其中一人将自家房屋装饰得过于明亮，以至于从太空中都能看到，从而引发了一场争斗。,喜剧|家庭,节日|马萨诸塞州|邻居|圣诞节,Danny DeVito|Matthew Broderick|Kristin Davis|Kristin Chenoweth|Fred Armisen|Dylan Blue|Kelly Aldridge|Alia Shawkat|Sean O'Bryan|Sabrina Aldridge,Arnon Milchan|Michael Costigan|Jeremiah Samuels|John Whitesell,2006/11/22,93,Regency Enterprises|New Regency Pictures|Corduroy Films|All Lit Up Productions,5.1,109,整条街区都闪耀着光芒,/posters/9969.jpg
18239,暮光之城2：新月,华盛顿州福克斯镇居民贝拉·斯旺因吸血鬼恋人爱德华·卡伦的离去而备受打击，转而从好友狼人雅各布·布莱克那里寻求慰藉。但很快，她便被卷入一场延续数个世纪的古老冲突之中；而她不惜一切代价想要与爱德华重聚的强烈渴望，更使她一次次铤而走险。,冒险|奇幻|剧情|爱情,月亮|电影|吸血鬼|狼人|尖牙吸血鬼,Kristen Stewart|Robert Pattinson|Taylor Lautner|Billy Burke|Ashley Greene|Jackson Rathbone|Peter Facinelli|Elizabeth Reaser|Kellan Lutz|Nikki Reed,Karen Rosenfelt|Wyck Godfrey|Marty Bowen|Kerry Kohansky|Guy Oseary|Mark Morgan|Greg Mooradian|Bill Bannerman|David Roker,2009/3/15,130,Summit Entertainment|Maverick Films|Imprint Entertainment|Sunswept Entertainment|Temple Hill Entertainment,5.6,2436,下一章就此开启。,/posters/18239.jpg
808,怪物史瑞克,做一只绿色的怪物可不容易——尤其是当你是一只讨人喜欢（尽管有点臭）名叫史瑞克的食人魔时。为了从一只喷火巨龙的魔爪中救出一位美丽的公主，史瑞克与一位意想不到的同伴——一只爱说俏皮话的驴子——联手展开冒险。,冒险|动画|喜剧|家庭|奇幻,魔法|解放|领主制|城堡|罗宾汉|魔法 enchantment|童话人物|公主|戏仿|女性导演|食人魔,Mike Myers|Eddie Murphy|Cameron Diaz|John Lithgow|Vincent Cassel|Peter Dennis|Clive Pearse|Jim Cummings|Bobby Block|Chris Miller,Ted Elliott|Terry Rossio|Steven Spielberg|Jeffrey Katzenberg|Aron Warner|Penney Finkelman Cox|Sandra Rabins|Jane Hartwell|John H. Williams,2001/5/16,90,DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation,7.3,4056,史上最伟大的童话故事，从未被讲述过。,/posters/808.jpg
38050,命运规划局,一名男子窥见了命运为他安排的未来——并选择为自己的命运而战。他穿越、穿梭于纽约市的大街小巷，与强大的“命运规划局”展开对抗，甘愿放弃命中注定的伟大，只为与自己唯一深爱的女人相守。,科幻|惊悚|爱情,酒店|舞者|帽子|参议员|未来|诚实|计划|亲吻|演讲|婚姻|政客|孤独|命运|追逐跑|秘密机构|法院|政治竞选|改编自短篇小说,Matt Damon|Emily Blunt|John Slattery|Anthony Mackie|Lauren Hodges|Shane McRae|Terence Stamp|Michael Kelly|Lisa Thoreson|Florence Kastriner,George Nolfi|Jonathan Gordon|Chris Moore|Bill Carraro|Eric Kripke|Michael Hackett|Joel Viertel|Michael Bederman|Isa Dick Hackett,2011/3/3,106,Universal Pictures|Media Rights Capital|Gambit Pictures|Electric Shepherd Productions,6.5,1652,为你的命运而战。,/posters/38050.jpg
8367,罗宾汉：侠盗王子,当卑鄙的诺丁汉郡长谋杀了罗宾的父亲后，这位传奇神射手立誓复仇。为了完成使命，罗宾与一群被流放的村民（以及美丽的玛丽安小姐）联手，共同奋起抗争，终结邪恶郡长的恐怖统治。,冒险,英格兰|十字军东征|仁慈|罗宾汉|民间英雄,Kevin Costner|Morgan Freeman|Christian Slater|Mary Elizabeth Mastrantonio|Alan Rickman|Geraldine McEwan|Michael McShane|Brian Blessed|Michael Wincott|Nick Brimble,Pen Densham|Richard Barton Lewis|John Watson,1991/6/14,143,Warner Bros.|Morgan Creek Productions,6.6,909,为天下苍生之福祉，为挚爱女子之深情，他以违法之举捍卫正义。,/posters/8367.jpg
9390,甜心先生,杰瑞·马奎尔曾是一名典型的职业体育经纪人：为了给客户争取到尽可能大的合同，以及为自己赚取丰厚的佣金，他几乎愿意做任何事情。然而某天，他突然开始反思自己真正从事的工作。当他表达出这些疑虑时，却因此丢了工作，并失去了所有客户，唯独留下了一位自视甚高的橄榄球运动员——罗德·泰德威尔。,喜剧|剧情|爱情,体育场|职业生涯|体育|体育经纪人,Tom Cruise|Cuba Gooding Jr.|Renée Zellweger|Kelly Preston|Alison Armitage|Jonathan Lipnicki|Jerry O'Connell|Jay Mohr|Bonnie Hunt|Regina King,James L. Brooks|Laurence Mark|Cameron Crowe|Bridget Johnson|Richard Sakai,1996/12/6,139,Gracie Films|TriStar Pictures,6.7,913,人人都爱他……人人都消失了。,/posters/9390.jpg
72105,泰迪,约翰·贝内特是一位童年时许下的让泰迪熊活过来的愿望成真的人，如今他必须在与泰迪熊的关系和女友洛莉之间做出选择。,喜剧|奇幻,友谊|爱情|泰迪熊|玩具成真|愿望成真,Mark Wahlberg|Mila Kunis|Seth MacFarlane|Joel McHale|Giovanni Ribisi|Patrick Warburton|Matt Walsh|Jessica Barth|Aedin Mincks|Bill Smitrovich,Seth MacFarlane|Jon Mone|John Jacobs|Jason Clark,2012/6/29,106,Universal Pictures|Media Rights Capital|Fuzzy Door Productions,6.3,4697,泰迪来了。,/posters/72105.jpg
2898,尽善尽美,纽约市。脾气古怪、偏执狭隘、有强迫症的作家梅尔文·乌达尔，因邻居家的同性恋艺术家西蒙住院而生活彻底被打乱——西蒙的狗被托付给了梅尔文照看。此外，唯一愿意容忍他的女服务员卡罗尔，也因要照顾生病的儿子而不得不请假，致使梅尔文无法再按时享用早餐。,喜剧|爱情,单亲家长|女服务员|独行侠|友谊|邻居|作家|怯懦|作家|狗|粗鲁|令人讨厌|意想不到的友谊|面条沙拉,Jack Nicholson|Helen Hunt|Greg Kinnear|Cuba Gooding Jr.|Skeet Ulrich|Shirley Knight|Yeardley Smith|Lupe Ontiveros|Lawrence Kasdan|Harold Ramis,James L. Brooks|Owen Wilson,1997/12/19,139,Gracie Films|TriStar Pictures,7.2,915,一部发自内心却又直击要害的喜剧。,/posters/2898.jpg
10312,心灵点滴,认识帕奇·亚当斯医生，他是一位与你以往所见截然不同的医生——无论外表、言行还是思维方式都与众不同。对帕奇而言，幽默是最好的良药，他愿意竭尽所能让病人开怀大笑——哪怕这意味着要拿自己的职业生涯去冒险。,喜剧|剧情,护士|医院|医生|笑声,Robin Williams|Philip Seymour Hoffman|Bob Gunton|Peter Coyote|Michael Jeter|Monica Potter|Harve Presnell|Daniel London|Josef Sommer|Irma P. Hall,Barry Kemp|Charles Newirth|Mike Farrell|Marvin Minoff,1998/12/25,115,Universal Pictures|Bungalow 78 Productions|Blue Wolf|Farrell/Minoff,7,832,笑声具有传染性,/posters/10312.jpg
109443,王牌播音员2：传奇继续,在70年代成为过去后，圣地亚哥收视率最高的新闻主播罗恩·伯根迪重返新闻界，强势入驻纽约首家24小时新闻频道。,喜剧,新闻业|小胡子|电视新闻|新闻编辑室|帮派战争|片尾彩蛋|新闻恶搞|电视新闻主播,Will Ferrell|Steve Carell|Paul Rudd|Christina Applegate|David Koechner|James Marsden|Kristen Wiig|Meagan Good|Dylan Baker|Tina Fey,Judd Apatow,2013/12/18,119,Paramount Pictures|Gary Sanchez Productions|Apatow Productions,6,923,这可是件大事,/posters/109443.jpg
2022,迪兹先生,当小镇比萨店老板兼诗人朗费罗·迪兹继承了已故叔叔留下的40亿美元遗产后，他迅速开始接触另一种意义上的‘面团’。搬到大城市后，迪兹发现自己被各路投机者围追堵截，人人都想分一杯羹。电视小报记者贝布假扮成天真无邪的乡下姑娘，意图对迪兹进行深度曝光报道。,喜剧|爱情,情书|新罕布什尔州|法拉利|说谎者|城乡对比|遗产继承|亿万富翁|纽约市|善良|寓言|苹果树|企业并购|克莱斯勒大厦,Adam Sandler|Winona Ryder|John Turturro|Allen Covert|Peter Gallagher|Erick Avari|Jared Harris|Steve Buscemi|Conchata Ferrell|Peter Dante,Sid Ganis|Jack Giarraputo,2002/6/28,96,New Line Cinema|Columbia Pictures Corporation|Out of the Blue... Entertainment|Happy Madison Productions,5.6,644,小镇青年，重拳出击。,/posters/2022.jpg
37686,超级8,1979年，美国俄亥俄州，一群少年正用一台Super 8摄像机拍摄一部僵尸题材电影。拍摄过程中，他们目睹了一场骇人听闻的火车脱轨事故，并侥幸逃过一劫。不久后，他们发现这场灾难并非意外，一系列无法解释的事件和人员失踪接连发生。其中一名孩子的父亲——副警长杰克逊·兰姆，开始追查这起事故背后令人恐惧的真相。,惊悚|科幻|悬疑,20世纪70年代|秘密|外星人|火车相撞|手枪|鞭炮|片尾彩蛋,Joel Courtney|Elle Fanning|Riley Griffiths|Kyle Chandler|Ryan Lee|Ron Eldard|Gabriel Basso|Bruce Greenwood|Noah Emmerich|AJ Michalka,Steven Spielberg|J.J. Abrams|Bryan Burk,2011/6/8,112,Paramount Pictures|Amblin Entertainment|Bad Robot|K/O Camera Toys,6.6,2435,它来了。,/posters/37686.jpg
462,永不妥协,一位两次离婚、育有三个孩子的母亲，目睹不公后挺身而出对抗恶势力并最终获胜——当然，她那件聚拢型文胸也帮了一点小忙。艾琳受雇于一名律师，在工作中偶然发现一批描述某邻近小镇居民集中患病的医疗记录。她随即展开调查，很快便揭露了一场惊人的掩盖丑闻。,剧情,传记|根据真实事件改编|单亲母亲|水污染|环境法,Julia Roberts|Albert Finney|Aaron Eckhart|Marg Helgenberger|Cherry Jones|Veanne Cox|Conchata Ferrell|Tracey Walter|Peter Coyote|Erin Brockovich,Danny DeVito|Michael Shamberg|Stacey Sher|John Hardy|Gail Lyon|Carla Santos Shamberg,2000/3/17,131,Jersey Films,7.1,716,她让一个小镇昂首挺立，让一家巨型公司俯首认输。,/posters/462.jpg
9919,十日拍拖手册,一位建议专栏作家安迪·安德森（凯特·哈德森饰）试图在她关于“如何在10天内让男友甩掉你”的新文章中突破写作题材的边界。她的编辑拉娜（碧比·纽厄斯饰）对此大加赞赏，于是安迪便着手寻找一位可供实验的男士。这时，自信满满的企业高管本·贝里（马修·麦康纳饰）登场了——他坚信自己能在10天内令任何女性坠入爱河。当安迪与本相遇后，双方的计划却事与愿违。,喜剧|爱情,纽约|打赌|记者|治疗师|广告专家|恋爱关系,Kate Hudson|Matthew McConaughey|Kathryn Hahn|Annie Parisse|Adam Goldberg|Thomas Lennon|Michael Michele|Shalom Harlow|Robert Klein|Bebe Neuwirth,Lynda Obst|Robert Evans|Richard Vane|Christine Forsyth-Peters,2003/2/7,116,Paramount Pictures,6.3,850,其中一人在说谎，另一人亦然。,/posters/9919.jpg
